"Eff_Date","Course_ID","Offer_Nbr","TTble_for_SPlus","Est_Enrol_Total","Enrol_Component","Summer_Semester","Semester_1","Winter_Semester","Semester_2","Trimester_1","Trimester_2","Trimester_3","Quadmester_1","Quadmester_2","Quadmester_3","Quadmester_4","PCE_1","PCE_2","PCE_3","Summer_Crse_Coordinator","Sem1_Crse_Coordinator","Winter_Crse_Coordinator","Sem2_Crse_Coordinator","Tri1_Crse_Coordinator","Tri2_Crse_Coordinator","Tri3_Crse_Coordinator","Quad1_Crse_Coordinator","Quad2_Crse_Coordinator","Quad3_Crse_Coordinator","Quad4_Crse_Coordinator","PCE1_Crse_Coordinator","PCE2_Crse_Coordinator","PCE3_Crse_Coordinator"
"01/01/2017","104296","1","Y","15","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1000629","","","","","","","","","","","",""
"01/01/2017","104297","1","Y","15","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1000629","","","","","","","","","",""
"01/01/2017","104300","1","Y","130","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001527","","","","","","","","","","","",""
"01/01/2017","104301","1","Y","130","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1111829","","","","","","","","","",""
"01/01/2017","104302","1","Y","140","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002099","","","","","","","","","",""
"01/01/2017","104303","1","Y","120","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1072242","","","","","","","","","","","",""
"01/01/2017","104304","1","Y","140","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065538","","","","","","","","","",""
"01/01/2017","104306","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001478","","","","","","","","","",""
"01/01/2017","104307","1","Y","150","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1631570","","","","","","","","","","","",""
"01/01/2017","104308","1","Y","120","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1138355","","","","","","","","","","","",""
"01/01/2017","104309","1","Y","110","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1084361","","","","","","","","","","","",""
"01/01/2017","104309","2","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1084361","","","","","","","","","","","",""
"01/01/2017","104310","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1075926","","","","","","","","","","","",""
"01/01/2017","104311","1","Y","160","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1143155","","","","","","","","","","","",""
"01/01/2017","104312","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1143155","","","","","","","","","","","",""
"01/01/2017","104313","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1143155","","","","","","","","","","","",""
"01/01/2017","104314","1","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1143155","","","","","","","","","","","",""
"01/01/2017","104315","1","Y","120","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1143155","","","","","","","","","",""
"01/01/2017","104316","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1143155","","","","","","","","","",""
"01/01/2017","104317","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1143155","","","","","","","","","",""
"01/01/2017","104318","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1143155","","","","","","","","","",""
"01/01/2017","104319","1","Y","140","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1143155","","","","","","","","","","","",""
"01/01/2017","104320","1","Y","90","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1143155","","","","","","","","","",""
"01/01/2017","104324","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1064924","","","","","","","","","",""
"01/01/2017","104324","2","N","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104325","1","N","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104330","1","Y","80","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1037148","","","","","","","","","","","",""
"01/01/2017","104331","1","Y","110","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1104051","","","","","","","","","",""
"01/01/2017","104331","2","Y","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1104051","","","","","","","","","",""
"01/01/2017","104332","1","Y","140","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066031","","","","","","","","","",""
"01/01/2017","104333","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1181060","","","","","","","","","",""
"01/01/2017","104336","1","Y","25","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1080361","","","","","","","","","",""
"01/01/2017","104337","1","N","25","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1150690","","","","","","","","","","","",""
"01/01/2017","104338","1","Y","45","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1001637","","","","","","","","","","","",""
"01/01/2017","104340","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064992","","","","","","","","","","","",""
"01/01/2017","104341","1","Y","65","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1188443","","","","","","","","","",""
"01/01/2017","104349","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1014407","","","","","","","","","",""
"01/01/2017","104350","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001891","","","","","","","","","",""
"01/01/2017","104362","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104363","1","Y","70","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1067121","","","","","","","","","","","",""
"01/01/2017","104364","1","Y","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002144","","","","","","","","","",""
"01/01/2017","104365","1","Y","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002144","","","","","","","","","",""
"01/01/2017","104366","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1019938","","","","","","","","","",""
"01/01/2017","104367","1","Y","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1019938","","","","","","","","","",""
"01/01/2017","104368","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002871","","","","","","","","","",""
"01/01/2017","104369","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1067121","","","","","","","","","","","",""
"01/01/2017","104370","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002144","","","","","","","","","",""
"01/01/2017","104371","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002871","","","","","","","","","","","",""
"01/01/2017","104372","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066219","","","","","","","","","","","",""
"01/01/2017","104373","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1064907","","","","","","","","","",""
"01/01/2017","104375","1","Y","5","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065267","","","","","","","","","",""
"01/01/2017","104377","1","Y","70","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1065056","","","","","","","","","","","",""
"01/01/2017","104378","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065056","","","","","","","","","",""
"01/01/2017","104379","1","Y","70","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1202387","","","","","","","","","","","",""
"01/01/2017","104381","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1000566","","","","","","","","","",""
"01/01/2017","104382","1","Y","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001493","","","","","","","","","",""
"01/01/2017","104383","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104385","1","N","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104386","1","Y","60","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1003215","","","","","","","","","","",""
"01/01/2017","104388","1","N","45","","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","","","","1172030","","","","","","","","",""
"01/01/2017","104389","1","N","45","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","1172030","","","","","","",""
"01/01/2017","104390","1","N","45","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","1172030","","","","","","",""
"01/01/2017","104391","1","Y","40","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1168460","","","","","","","","","",""
"01/01/2017","104392","1","Y","85","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1168460","","","","","","","","","","","",""
"01/01/2017","104393","1","N","150","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064830","","","","","","","","","","","",""
"01/01/2017","104396","1","Y","150","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1067398","","","","","","","","","",""
"01/01/2017","104397","1","Y","160","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1160755","","","","","","","","","","","",""
"01/01/2017","104398","1","Y","240","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1615589","","","","","","","","","",""
"01/01/2017","104399","1","Y","250","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1610633","","","","","","","","","",""
"01/01/2017","104400","1","Y","250","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1219261","","","","","","","","","","","",""
"01/01/2017","104401","1","N","180","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104402","1","Y","300","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104402","2","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104404","1","Y","300","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104404","2","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104405","1","Y","300","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104405","2","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104406","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104406","2","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104407","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104407","2","Y","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1090887","","","","","","","","","","","",""
"01/01/2017","104408","1","Y","280","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1065076","","","","","","","","","","","",""
"01/01/2017","104409","1","N","160","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104410","1","Y","250","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1096778","","","","","","","","","",""
"01/01/2017","104412","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1196528","","","","","","","","","","","",""
"01/01/2017","104413","1","Y","80","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1153508","","","","","","","","","","","",""
"01/01/2017","104414","1","Y","230","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1002432","","","","","","","","","",""
"01/01/2017","104415","1","Y","300","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1003071","","","","","","","","","","","",""
"01/01/2017","104416","1","Y","180","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1126338","","","","","","","","","","","",""
"01/01/2017","104417","1","Y","80","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1602277","","","","","","","","","",""
"01/01/2017","104418","1","Y","250","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1049941","","","","","","","","","","","",""
"01/01/2017","104419","1","Y","50","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1096778","","","","","","","","","","","",""
"01/01/2017","104420","1","Y","140","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1217645","","","","","","","","","",""
"01/01/2017","104422","1","N","80","LEC","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104425","1","Y","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1049941","","","","","","","","","","","",""
"01/01/2017","104429","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1223012","","","","","","","","","","","",""
"01/01/2017","104430","1","Y","10","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1223012","","","","","","","","","","","",""
"01/01/2017","104433","1","N","220","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104434","1","Y","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1223012","","","","","","","","","",""
"01/01/2017","104435","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1196528","","","","","","","","","",""
"01/01/2017","104436","1","Y","180","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002131","","","","","","","","","","","",""
"01/01/2017","104437","1","Y","90","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1063023","","","","","","","","","","","",""
"01/01/2017","104439","1","Y","60","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002432","","","","","","","","","","","",""
"01/01/2017","104440","1","N","80","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","104441","1","Y","50","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1222212","","","","","","","","","","","",""
"01/01/2017","104442","1","Y","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1065076","","","","","","","","","",""
"01/01/2017","104443","1","Y","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1153508","","","","","","","","","",""
"01/01/2017","104446","1","Y","140","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1219016","","","","","","","","","","","",""
"01/01/2017","104447","1","Y","50","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1062463","","","","","","","","","","","",""
"01/01/2017","104449","1","N","60","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1112961","","","","","","","","","",""
