"Eff_Date","Course_ID","Offer_Nbr","Primary_Component","Enrol_Component","Final_Exam","Sect_Size","Contact","SPlus_Templates_Reqd","Component"
"01/01/2017","005761","1","LEC","WRK","Y","10","2.000","2.00","LEC"
"01/01/2017","005770","1","UNS","UNS","Y","95","0.000","1.00","UNS"
"01/01/2017","005782","1","THE","","N","40","1.000","1.00","THE"
"01/01/2017","005787","1","LEC","","N","80","1.000","1.00","TUT"
"01/01/2017","005787","1","LEC","","N","80","4.000","1.00","PRA"
"01/01/2017","005787","1","LEC","","Y","80","2.000","1.00","LEC"
"01/01/2017","005819","1","LEC","","Y","10","1.000","3.00","LEC"
"01/01/2017","005875","1","TUT","","N","20","1.000","1.00","TUT"
"01/01/2017","005876","1","LEC","","Y","35","3.000","1.00","LEC"
"01/01/2017","005876","2","LEC","LEC","Y","35","3.000","1.00","LEC"
"01/01/2017","005876","3","LEC","","Y","35","3.000","1.00","LEC"
"01/01/2017","005904","1","CLN","","N","10","0.000","1.00","CLN"
"01/01/2017","005912","1","LEC","WRK","N","12","2.000","2.00","WRK"
"01/01/2017","005912","1","LEC","WRK","Y","12","2.000","1.00","LEC"
"01/01/2017","005939","1","LEC","LEC","Y","13","3.000","9.00","LEC"
"01/01/2017","005939","2","LEC","","Y","13","3.000","9.00","LEC"
"01/01/2017","005991","1","LEC","LEC","Y","30","2.000","1.00","LEC"
"01/01/2017","005994","1","LEC","LEC","Y","30","2.000","1.00","LEC"
"01/01/2017","006001","1","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","006001","1","LEC","","Y","289","1.000","2.00","LEC"
"01/01/2017","006005","1","LEC","","Y","35","3.000","2.00","LEC"
"01/01/2017","006005","2","LEC","","Y","35","3.000","2.00","LEC"
"01/01/2017","006031","1","LEC","LEC","N","20","1.000","1.00","WRK"
"01/01/2017","006031","1","LEC","LEC","Y","20","2.000","1.00","LEC"
"01/01/2017","006031","2","LEC","LEC","N","20","1.000","1.00","WRK"
"01/01/2017","006031","2","LEC","LEC","Y","20","2.000","1.00","LEC"
"01/01/2017","006055","1","LEC","","Y","30","6.500","6.00","LEC"
"01/01/2017","006055","2","LEC","","Y","30","6.500","6.00","LEC"
"01/01/2017","006080","1","LEC","","Y","10","0.000","1.00","LEC"
"01/01/2017","006100","1","LEC","","Y","20","0.500","1.00","LEC"
"01/01/2017","006100","2","LEC","","Y","20","0.500","1.00","LEC"
"01/01/2017","006101","1","LEC","","N","20","1.000","1.00","TUT"
"01/01/2017","006101","1","LEC","","Y","20","1.000","1.00","LEC"
"01/01/2017","006107","1","LEC","LEC","N","10","2.000","2.00","TUT"
"01/01/2017","006107","1","LEC","LEC","Y","10","2.000","2.00","LEC"
"01/01/2017","006126","1","LEC","LEC","Y","10","2.000","4.00","LEC"
"01/01/2017","006135","1","LEC","TUT","N","10","1.000","1.00","TUT"
"01/01/2017","006135","1","LEC","TUT","Y","40","2.000","2.00","LEC"
"01/01/2017","006142","1","LEC","LEC","N","8","1.000","1.00","TUT"
"01/01/2017","006142","1","LEC","LEC","N","170","1.000","3.00","LEC"
"01/01/2017","006160","1","LEC","TUT","N","18","2.000","1.00","TUT"
"01/01/2017","006160","1","LEC","TUT","Y","18","2.000","1.00","LEC"
"01/01/2017","006163","1","THE","THE","N","5","2.000","1.00","THE"
"01/01/2017","006187","1","SEM","SEM","N","30","2.000","3.00","PRA"
"01/01/2017","006187","1","SEM","SEM","Y","30","2.000","2.00","SEM"
"01/01/2017","006201","1","THE","THE","Y","2","2.000","1.00","THE"
"01/01/2017","006202","1","WRK","","N","5","2.000","1.00","WRK"
"01/01/2017","006215","1","LEC","","Y","30","2.000","2.00","LEC"
"01/01/2017","006235","1","TUT","","N","20","1.000","1.00","TUT"
"01/01/2017","006263","1","LEC","LEC","N","24","1.000","1.00","PJT"
"01/01/2017","006263","1","LEC","LEC","Y","120","1.000","3.00","LEC"
"01/01/2017","006263","2","LEC","LEC","N","24","1.000","1.00","PJT"
"01/01/2017","006263","2","LEC","LEC","Y","120","1.000","3.00","LEC"
"01/01/2017","006293","1","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006293","1","LEC","","Y","25","2.000","1.00","LEC"
"01/01/2017","006293","2","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006293","2","LEC","","Y","25","2.000","1.00","LEC"
"01/01/2017","006342","1","LEC","LEC","N","35","1.000","1.00","PRA"
"01/01/2017","006342","1","LEC","LEC","N","35","1.000","1.00","TUT"
"01/01/2017","006342","1","LEC","LEC","Y","70","2.000","3.00","LEC"
"01/01/2017","006362","1","LEC","TUT","N","25","1.000","1.00","TUT"
"01/01/2017","006362","1","LEC","TUT","Y","320","1.000","2.00","LEC"
"01/01/2017","006362","3","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006362","3","LEC","","Y","320","1.000","2.00","LEC"
"01/01/2017","006362","4","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006362","4","LEC","","Y","320","1.000","2.00","LEC"
"01/01/2017","006362","5","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006362","5","LEC","","Y","320","1.000","2.00","LEC"
"01/01/2017","006378","1","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006378","1","LEC","","Y","125","1.000","2.00","LEC"
"01/01/2017","006378","2","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006378","2","LEC","","Y","125","1.000","2.00","LEC"
"01/01/2017","006378","3","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006378","3","LEC","","Y","125","1.000","2.00","LEC"
"01/01/2017","006410","2","LEC","","Y","32","3.000","4.00","LEC"
"01/01/2017","006410","3","LEC","LEC","Y","32","3.000","4.00","LEC"
"01/01/2017","006435","1","LEC","TUT","N","20","1.000","2.00","TUT"
"01/01/2017","006435","1","LEC","TUT","Y","20","1.000","3.00","LEC"
"01/01/2017","006461","2","LEC","","Y","35","6.000","1.00","LEC"
"01/01/2017","006461","3","LEC","","Y","35","6.000","1.00","LEC"
"01/01/2017","006473","1","LEC","LEC","N","250","0.000","1.00","THE"
"01/01/2017","006473","1","LEC","LEC","Y","25","0.000","1.00","LEC"
"01/01/2017","006492","1","SEM","SEM","N","1","3.000","1.00","SEM"
"01/01/2017","006501","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","006608","1","LEC","","Y","20","1.000","1.00","LEC"
"01/01/2017","006611","1","LEC","LEC","N","20","1.000","1.00","TUT"
"01/01/2017","006611","1","LEC","LEC","Y","20","1.000","3.00","LEC"
"01/01/2017","006621","1","LEC","LEC","N","20","2.000","1.00","LEC"
"01/01/2017","006626","1","UNS","","Y","80","0.000","1.00","UNS"
"01/01/2017","006676","1","THE","","Y","40","1.000","1.00","THE"
"01/01/2017","006753","1","UNS","","Y","90","0.000","1.00","UNS"
"01/01/2017","006760","1","SEM","","N","20","1.000","1.00","SEM"
"01/01/2017","006781","1","LEC","","Y","10","1.000","1.00","LEC"
"01/01/2017","006794","1","LEC","","N","8","2.000","2.00","PRA"
"01/01/2017","006794","1","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006794","1","LEC","","Y","25","1.000","2.00","LEC"
"01/01/2017","006794","2","LEC","","N","8","2.000","2.00","PRA"
"01/01/2017","006794","2","LEC","","N","25","1.000","1.00","TUT"
"01/01/2017","006794","2","LEC","","Y","25","1.000","2.00","LEC"
"01/01/2017","006807","1","LEC","TUT","N","17","1.000","1.00","TUT"
"01/01/2017","006807","1","LEC","TUT","Y","17","1.000","3.00","LEC"
"01/01/2017","006812","2","LEC","","Y","14","3.000","3.00","LEC"
"01/01/2017","006812","3","LEC","LEC","Y","14","3.000","3.00","LEC"
"01/01/2017","006827","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","006837","1","LEC","","N","0","0.500","1.00","LEC"
"01/01/2017","006839","1","LEC","","N","100","0.500","1.00","LEC"
"01/01/2017","006841","1","SEM","","Y","20","1.000","1.00","SEM"
"01/01/2017","006859","1","LEC","","N","20","2.000","1.00","LAB"
"01/01/2017","006859","1","LEC","","N","84","1.000","1.00","TUT"
"01/01/2017","006859","1","LEC","","Y","200","2.000","2.00","LEC"
"01/01/2017","006870","1","LEC","","N","30","2.000","1.00","TUT"
"01/01/2017","006870","1","LEC","","Y","30","2.000","1.00","LEC"
"01/01/2017","006878","1","LEC","","N","20","1.000","1.00","SGD"
"01/01/2017","006878","1","LEC","","N","30","1.000","1.00","WRK"
"01/01/2017","006878","1","LEC","","N","72","3.000","1.00","PRA"
"01/01/2017","006878","1","LEC","","Y","550","1.000","3.00","LEC"
"01/01/2017","006878","3","LEC","","N","20","1.000","1.00","SGD"
"01/01/2017","006878","3","LEC","","N","30","1.000","1.00","WRK"
"01/01/2017","006878","3","LEC","","N","72","3.000","1.00","PRA"
"01/01/2017","006878","3","LEC","","Y","550","1.000","3.00","LEC"
"01/01/2017","006878","4","LEC","","N","20","1.000","1.00","SGD"
"01/01/2017","006878","4","LEC","","N","30","1.000","1.00","WRK"
"01/01/2017","006878","4","LEC","","N","72","3.000","1.00","PRA"
"01/01/2017","006878","4","LEC","","Y","550","1.000","3.00","LEC"
"01/01/2017","006900","1","LEC","","N","50","1.000","1.00","TUT"
"01/01/2017","006900","1","LEC","","N","50","3.000","1.00","PRA"
"01/01/2017","006900","1","LEC","","Y","50","1.000","2.00","LEC"
"01/01/2017","006919","1","LEC","","Y","35","3.000","1.00","LEC"
"01/01/2017","006919","2","LEC","","Y","35","3.000","1.00","LEC"
"01/01/2017","006936","2","LEC","LEC","Y","19","3.000","4.00","LEC"
"01/01/2017","006936","3","LEC","LEC","Y","19","3.000","4.00","LEC"
"01/01/2017","006962","1","LEC","","Y","25","7.000","2.00","LEC"
"01/01/2017","006962","2","LEC","","Y","25","7.000","2.00","LEC"
"01/01/2017","007020","1","LEC","","N","15","4.000","1.00","PRA"
"01/01/2017","007020","1","LEC","","Y","15","2.000","1.00","LEC"
"01/01/2017","007023","1","PRA","PRA","N","36","4.000","2.00","LEC"
"01/01/2017","007023","1","PRA","PRA","N","36","8.000","2.00","FLD"
"01/01/2017","007023","1","PRA","PRA","Y","36","8.000","1.00","PRA"
"01/01/2017","007024","1","LEC","","Y","50","2.000","1.00","LEC"
"01/01/2017","007025","1","LEC","","N","12","2.000","1.00","TUT"
"01/01/2017","007025","1","LEC","","N","50","5.000","5.00","PRA"
"01/01/2017","007025","1","LEC","","Y","50","1.000","3.00","LEC"
"01/01/2017","007041","1","SEM","","N","25","1.500","2.00","SEM"
"01/01/2017","007041","2","SEM","","N","25","1.500","2.00","SEM"
"01/01/2017","007046","1","LEC","","N","0","1.000","1.00","TUT"
"01/01/2017","007046","1","LEC","","N","10","3.000","1.00","WRK"
"01/01/2017","007046","1","LEC","","Y","10","3.000","1.00","LEC"
"01/01/2017","007056","1","LEC","","N","30","1.000","1.00","TUT"
"01/01/2017","007056","1","LEC","","N","30","2.000","1.00","LEC"
"01/01/2017","007062","1","LEC","","N","15","2.000","1.00","TUT"
"01/01/2017","007062","1","LEC","","Y","35","1.000","1.00","LEC"
"01/01/2017","007062","2","LEC","LEC","N","15","2.000","1.00","TUT"
"01/01/2017","007062","2","LEC","LEC","Y","35","1.000","1.00","LEC"
"01/01/2017","007072","1","LEC","","N","40","3.000","1.00","PRA"
"01/01/2017","007072","1","LEC","","Y","95","1.000","2.00","LEC"
"01/01/2017","007090","1","SEM","","Y","35","6.500","6.00","SEM"
"01/01/2017","007090","2","SEM","","Y","35","6.500","6.00","SEM"
"01/01/2017","007097","1","LEC","LEC","N","30","2.000","1.00","SEM"
"01/01/2017","007097","1","LEC","LEC","Y","30","1.000","1.00","LEC"
"01/01/2017","007113","1","LEC","","Y","30","1.000","3.00","LEC"
"01/01/2017","007117","1","LEC","LEC","N","20","1.000","1.00","TUT"
"01/01/2017","007117","1","LEC","LEC","N","20","4.000","2.00","PRA"
"01/01/2017","007117","1","LEC","LEC","Y","100","1.000","4.00","LEC"
"01/01/2017","007130","1","LEC","LEC","N","20","1.000","1.00","TUT"
"01/01/2017","007130","1","LEC","LEC","N","40","1.000","1.00","LEC"
"01/01/2017","007144","1","LEC","","N","15","1.000","1.00","TUT"
"01/01/2017","007144","1","LEC","","N","25","1.000","1.00","LEC"
"01/01/2017","007159","1","LEC","","N","15","1.000","1.00","TUT"
"01/01/2017","007159","1","LEC","","N","35","1.000","1.00","LEC"
"01/01/2017","007159","2","LEC","LEC","N","15","1.000","1.00","TUT"
"01/01/2017","007159","2","LEC","LEC","N","35","1.000","1.00","LEC"
"01/01/2017","007183","1","LEC","LEC","N","14","1.000","1.00","TUT"
"01/01/2017","007183","1","LEC","LEC","N","70","1.000","2.00","SGD"
"01/01/2017","007183","1","LEC","LEC","N","75","1.000","1.00","PRA"
"01/01/2017","007183","1","LEC","LEC","Y","400","1.000","2.00","LEC"
"01/01/2017","007183","2","LEC","","N","14","1.000","1.00","TUT"
"01/01/2017","007183","2","LEC","","N","70","1.000","2.00","SGD"
"01/01/2017","007183","2","LEC","","N","75","1.000","1.00","PRA"
"01/01/2017","007183","2","LEC","","Y","400","1.000","2.00","LEC"
"01/01/2017","007209","1","LEC","LEC","N","30","1.000","1.00","LEC"
"01/01/2017","007209","1","LEC","LEC","N","30","2.000","1.00","SEM"
"01/01/2017","007212","1","PRA","","N","10","1.000","1.00","PRA"
"01/01/2017","007256","1","LEC","","N","20","1.000","1.00","TUT"
"01/01/2017","007256","1","LEC","","N","30","1.000","1.00","LEC"
"01/01/2017","007256","2","LEC","LEC","N","20","1.000","1.00","TUT"
"01/01/2017","007256","2","LEC","LEC","N","30","1.000","1.00","LEC"
"01/01/2017","007258","1","LEC","LEC","Y","30","8.000","1.00","LEC"
"01/01/2017","007261","1","LEC","","N","15","1.000","1.00","TUT"
"01/01/2017","007261","1","LEC","","Y","20","1.000","1.00","LEC"
"01/01/2017","007263","1","LEC","TUT","N","20","1.000","2.00","TUT"
"01/01/2017","007263","1","LEC","TUT","N","40","2.000","2.00","SGD"
"01/01/2017","007263","1","LEC","TUT","Y","120","1.000","2.00","LEC"
"01/01/2017","007263","2","LEC","","N","20","1.000","2.00","TUT"
"01/01/2017","007263","2","LEC","","N","40","2.000","2.00","SGD"
"01/01/2017","007263","2","LEC","","Y","120","1.000","2.00","LEC"
"01/01/2017","007284","1","THE","","N","20","0.000","1.00","THE"
"01/01/2017","007293","1","DST","DST","N","50","0.000","1.00","DST"
"01/01/2017","007312","1","LEC","","N","48","3.000","1.00","PRA"
"01/01/2017","007312","1","LEC","","N","50","1.000","1.00","WRK"
"01/01/2017","007312","1","LEC","","Y","400","1.000","3.00","LEC"
"01/01/2017","007312","2","LEC","","N","48","3.000","1.00","PRA"
"01/01/2017","007312","2","LEC","","N","50","1.000","1.00","WRK"
"01/01/2017","007312","2","LEC","","Y","400","1.000","3.00","LEC"
"01/01/2017","007338","1","LEC","","N","45","1.000","5.00","TUT"
"01/01/2017","007338","1","LEC","","N","50","2.000","5.00","LEC"
"01/01/2017","007338","1","LEC","","N","50","4.000","5.00","PRA"
"01/01/2017","007347","1","SEM","SEM","N","20","2.000","1.00","SEM"
"01/01/2017","007382","1","PJT","","N","5","0.000","1.00","PJT"
"01/01/2017","007462","1","WRK","WRK","Y","25","2.000","1.00","WRK"
"01/01/2017","007467","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","007469","1","IND","IND","Y","40","0.000","1.00","IND"
"01/01/2017","007510","1","LEC","","Y","35","3.000","1.00","LEC"
"01/01/2017","007513","1","LEC","","Y","35","2.000","2.00","LEC"
"01/01/2017","007515","1","THE","","N","40","1.000","1.00","THE"
"01/01/2017","007547","1","LEC","","N","40","4.000","2.00","PRA"
"01/01/2017","007547","1","LEC","","Y","60","2.000","1.00","LEC"
"01/01/2017","007547","2","LEC","","N","40","4.000","2.00","PRA"
"01/01/2017","007547","2","LEC","","Y","60","2.000","1.00","LEC"
"01/01/2017","007669","1","WRK","WRK","N","10","1.000","1.00","LEC"
"01/01/2017","007669","1","WRK","WRK","N","10","1.000","1.00","TUT"
"01/01/2017","007669","1","WRK","WRK","Y","10","2.000","2.00","WRK"
"01/01/2017","007743","1","LEC","","N","20","1.000","1.00","TUT"
"01/01/2017","007743","1","LEC","","Y","150","1.000","2.00","LEC"
"01/01/2017","007769","1","LEC","","N","25","2.000","1.00","SEM"
"01/01/2017","007769","1","LEC","","Y","100","2.000","1.00","LEC"
"01/01/2017","007772","1","DST","DST","Y","5","0.000","1.00","DST"
"01/01/2017","007794","1","FLD","","N","5","0.000","1.00","FLD"
"01/01/2017","007806","1","SEM","","N","10","2.000","1.00","SEM"
"01/01/2017","007807","1","PJT","PJT","N","5","1.000","1.00","PJT"
"01/01/2017","007807","2","PJT","","N","5","1.000","1.00","PJT"
"01/01/2017","007813","1","SEM","","N","5","2.000","1.00","SEM"
"01/01/2017","007813","2","SEM","","N","5","2.000","1.00","SEM"
"01/01/2017","007828","1","PRA","","Y","30","5.000","2.00","PRA"
"01/01/2017","007832","1","LEC","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","007832","1","LEC","LEC","Y","20","1.000","2.00","LEC"
"01/01/2017","007850","1","CLN","","N","10","0.000","1.00","CLN"
"01/01/2017","007918","1","PRA","PRA","Y","20","1.000","1.00","PRA"
"01/01/2017","007933","1","LEC","","Y","35","2.000","1.00","LEC"
"01/01/2017","007965","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","007994","1","LEC","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","007994","1","LEC","LEC","Y","20","1.000","2.00","LEC"
"01/01/2017","007997","1","LEC","LEC","N","50","3.000","4.00","PRA"
"01/01/2017","007997","1","LEC","LEC","Y","50","1.000","2.00","LEC"
"01/01/2017","008026","1","LEC","LEC","N","25","1.000","1.00","TUT"
"01/01/2017","008026","1","LEC","LEC","Y","25","2.000","1.00","LEC"
"01/01/2017","008077","1","LEC","","N","84","1.000","1.00","TUT"
"01/01/2017","008077","1","LEC","","Y","250","1.000","3.00","LEC"
"01/01/2017","008078","1","LEC","CBL","N","9","2.000","3.00","CBL"
"01/01/2017","008078","1","LEC","CBL","N","10","1.000","2.00","PRA"
"01/01/2017","008078","1","LEC","CBL","N","20","2.000","2.00","RES"
"01/01/2017","008078","1","LEC","CBL","N","160","1.000","10.00","LEC"
"01/01/2017","008097","1","CLN","CLN","N","12","8.000","4.00","CLN"
"01/01/2017","008097","1","CLN","CLN","N","20","1.000","10.00","TUT"
"01/01/2017","008097","1","CLN","CLN","N","60","2.000","10.00","LEC"
"01/01/2017","008097","1","CLN","CLN","N","60","2.000","10.00","SEM"
"01/01/2017","008097","1","CLN","CLN","N","60","8.000","10.00","WRK"
"01/01/2017","008122","1","LEC","","Y","20","1.000","1.00","LEC"
"01/01/2017","008131","1","UNS","","Y","20","0.000","1.00","UNS"
"01/01/2017","008146","1","LEC","LEC","N","10","2.000","1.00","TUT"
"01/01/2017","008146","1","LEC","LEC","N","16","2.000","2.00","PRA"
"01/01/2017","008146","1","LEC","LEC","N","160","1.000","3.00","LEC"
"01/01/2017","008156","1","THE","","Y","10","0.000","1.00","THE"
"01/01/2017","008158","1","LEC","LEC","N","20","2.000","1.00","TUT"
"01/01/2017","008158","1","LEC","LEC","Y","20","2.000","1.00","LEC"
"01/01/2017","008217","1","SEM","SEM","Y","45","2.000","1.00","SEM"
"01/01/2017","008242","2","LEC","","N","30","3.000","1.00","WRK"
"01/01/2017","008242","2","LEC","","Y","30","3.000","6.00","LEC"
"01/01/2017","008242","3","LEC","LEC","N","30","3.000","1.00","WRK"
"01/01/2017","008242","3","LEC","LEC","Y","30","3.000","6.00","LEC"
"01/01/2017","008258","2","LEC","","Y","22","3.000","1.00","LEC"
"01/01/2017","008258","3","LEC","","Y","22","3.000","1.00","LEC"
"01/01/2017","008271","1","LEC","","N","30","4.000","1.00","PRA"
"01/01/2017","008271","1","LEC","","Y","30","2.000","1.00","LEC"
"01/01/2017","008279","2","LEC","","Y","29","3.000","4.00","LEC"
"01/01/2017","008279","3","LEC","","Y","29","3.000","4.00","LEC"
"01/01/2017","008283","2","LEC","","Y","35","3.000","2.00","LEC"
"01/01/2017","008283","3","LEC","","Y","35","3.000","2.00","LEC"
"01/01/2017","008290","1","LEC","LEC","Y","15","2.000","2.00","LEC"
"01/01/2017","008327","2","LEC","","Y","22","3.000","2.00","LEC"
"01/01/2017","008327","3","LEC","","Y","22","3.000","2.00","LEC"
"01/01/2017","008330","1","THE","","N","20","0.000","1.00","THE"
"01/01/2017","008355","1","LEC","","N","50","4.000","1.00","PRA"
"01/01/2017","008355","1","LEC","","Y","50","2.000","1.00","LEC"
"01/01/2017","008358","1","LEC","","N","25","4.000","1.00","PRA"
"01/01/2017","008358","1","LEC","","Y","25","2.000","1.00","LEC"
"01/01/2017","008362","1","LEC","","Y","30","3.000","1.00","LEC"
"01/01/2017","008362","2","LEC","","Y","30","3.000","1.00","LEC"
"01/01/2017","008379","1","LEC","","Y","30","4.000","2.00","LEC"
"01/01/2017","008379","2","LEC","","Y","30","4.000","2.00","LEC"
"01/01/2017","008394","1","LEC","","N","45","1.000","1.00","TUT"
"01/01/2017","008394","1","LEC","","Y","45","2.000","1.00","LEC"
"01/01/2017","008394","2","LEC","","N","45","1.000","1.00","TUT"
"01/01/2017","008394","2","LEC","","Y","45","2.000","1.00","LEC"
"01/01/2017","008409","1","PJT","PJT","N","1","3.000","1.00","PJT"
"01/01/2017","008431","1","LEC","","N","10","1.000","1.00","TUT"
"01/01/2017","008431","1","LEC","","N","20","2.000","1.00","WRK"
"01/01/2017","008431","1","LEC","","Y","30","1.000","1.00","LEC"
"01/01/2017","008510","1","LEC","","Y","5","1.000","3.00","LEC"
"01/01/2017","008565","1","LEC","TUT","N","20","1.000","1.00","TUT"
"01/01/2017","008565","1","LEC","TUT","Y","20","1.000","2.00","LEC"
"01/01/2017","008570","1","LEC","CBL","N","9","2.000","3.00","CBL"
"01/01/2017","008570","1","LEC","CBL","N","20","1.500","4.00","RES"
"01/01/2017","008570","1","LEC","CBL","N","170","1.000","9.00","LEC"
"01/01/2017","008655","2","LEC","LEC","Y","35","3.000","2.00","LEC"
"01/01/2017","008655","3","LEC","LEC","Y","35","3.000","2.00","LEC"
"01/01/2017","008796","1","LEC","","Y","5","1.000","3.00","LEC"
