"Acad_Group","Acad_Prog","Prog_Eff_Date","Acad_Plan","Eff_Date","Status","Descr","Short_Desc","Plan_Owner","Pct_Owned"
"BRED","PHPUB","08/11/2011","PHDPMED","01/01/2003","I","Ph.D by Publication - Medicine","PhDP-Med","Med Office","100.000"
"BRED","PHPUB","08/11/2011","PHDPMUS","01/01/2003","I","Ph.D by Publication -Elder Con","PhDP-Con","Elder SO","100.000"
"BRED","PHPUB","08/11/2011","PHDPPROF","08/11/2011","A","Ph.D by Publication - Prof","PhDP-Prof","Profession","100.000"
"BRED","PHPUB","08/11/2011","PHDPSCI","08/11/2011","A","Ph.D by Publication - Science","PhDP-Sci","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDAG","01/01/2017","A","Ph.D in Agriculture","PhD(Ag)","Sci Off","100.000"
"BRED","PHSCI","01/01/2006","PHDAGCIN","10/07/2012","A","Ph.D Agriculture- Cotutelle In","PHDAGCIN","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDAGJIN","02/01/2014","A","Ph.D in Ag&NatResSc - Joint In","PhDAgJIN","Sci Off","100.000"
"BRED","PHSCI","01/01/2006","PHDBIOM","31/05/2016","A","Ph.D in Biometrics","Ph.D Biom","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDBIOSC","01/01/2006","A","Ph.D in BioScience","PhD Biosc","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDBIOSJIN","01/07/2008","A","Ph.D in BioScience - Joint In","PhDBioSJIN","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDCHEMCIN","10/07/2012","A","Ph.D Chemical Sc- Cotutelle In","PHDCHEMCIN","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDCHEMSC","01/01/2006","A","Ph.D in Chemical Science","PhD ChSci","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDENVSTUD","25/08/2016","A","Ph.D in Environmental Studies","PhD Env.St","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDERTHCOU","10/07/2012","A","Ph.D in ErthSc - Cotutelle Out","PHDERTHCOU","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDERTHJOU","23/05/2012","A","Ph.D in Earth Sc - Joint Out","PhDErthJou","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDERTHSC","01/01/2006","A","Ph.D in Earth Science","PhD ErthSc","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDFISHST","25/08/2016","A","Ph.D in Fish Studies","PhD FishSt","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDFOODSC","25/08/2016","A","Ph.D in Food Science","PhD FoodSc","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDHORTVIT","25/08/2016","A","Ph.D in Hort. & Vit.","PhD H&V","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDPH&AST","01/01/2006","A","Ph.D in Physics & Astro","PhD(Ph&As)","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDSCI","01/01/2004","I","Ph.D in Science","PhD(Sci)","Sci Office","100.000"
"BRED","PHSCI","01/01/2006","PHDSCNUJIN","02/07/2015","A","Ph.D in Sciences NU-Joint In","PhDScJin","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDSCNUJOU","01/07/2015","A","Ph.D in Sciences NU-Joint Out","PhDScJou","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDSCPEDAG","31/05/2016","A","Ph.D in Science Pedagogy","Ph.D SP","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDVETSC","19/07/2011","A","Ph.D in Veterinary Science","PhDVetSc","Sci Gen","100.000"
"BRED","PHSCI","01/01/2006","PHDVETST","04/12/2008","I","Ph.D in Veterinary Studies","PhDVetStud","Sci Gen","100.000"
"BRED","PHSUR","01/01/2017","PHDSURGERY","02/01/2017","A","Ph.D in Surgery","Ph.D Surg","HlthMedSci","100.000"
"BRED","PHVS","19/07/2011","PHDVETSCI","19/07/2011","A","Ph.D in Veterinary Science","PhDVetSc","Sci Gen","100.000"
"BRED","PHVS","19/07/2011","PHDVETSJOU","01/01/2015","A","Ph.D in Vet Sc - Joint Out","PhDVetSJou","Sci Gen","100.000"
"BUS","BBIT","01/01/2015","BBIT","01/01/2015","A","B.Business Info Technology","B.BIT","Business","100.000"
"BUS","BCOM","01/01/2015","BCOM","01/01/2015","A","B.Commerce Plan","B.Com","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMACCT","01/01/2016","A","B.Commerce (Accounting)","B.Com(Acc)","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMACCTOS","01/01/2016","A","B.Commerce (Acc)(Offshore)","B.ComAcOS","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMCORFIN","01/01/2016","A","B.Commerce (Corporate Finance)","B.Com(CF)","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMIBOS","01/01/2016","A","B.Com (Int Bus) (Offshore)","B.ComIB OS","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMINTBUS","01/01/2016","A","B.Commerce (Int Business)","B.Com(IB)","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMMARKTG","01/01/2016","A","B.Commerce (Marketing)","B.Com(Mkg)","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMMGMT","01/01/2016","A","B.Commerce (Management)","B.Com(Mgt)","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMMGTOS","01/01/2016","A","B.Com (Management) (Offshore)","B.ComMgtOS","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMMKGOS","01/01/2016","A","B.Com (Marketing) (Offshore)","B.ComMkgOS","Business","100.000"
"BUS","BCOM","01/01/2015","BCOMOS","01/01/2015","A","B.Commerce (Offshore)","B.Com(OS)","Business","100.000"
"BUS","BFIBM","01/01/2017","BFINBMD1","01/01/2015","A","B.Finance with B.M&CS","B.Fin/BMCS","Business","100.000"
"BUS","BFIBM","01/01/2017","BMCSBFD1","01/01/2017","A","B.M&CS with B.Fin","B.MCS/BFin","ECMS Srvcs","100.000"
"BUS","BFIN","01/01/2015","BFIN","01/01/2015","A","B.Finance","B.Fin","Business","100.000"
"BUS","BFIN","01/01/2015","BFININT","01/01/2015","A","B.Finance (International)","B.Fin(Int)","Business","100.000"
"BUS","BFIN","01/01/2015","BFINQUANT","01/01/2015","A","B.Finance (Quantitative)","B.FinQuant","Business","100.000"
"BUS","BWMKT","01/01/2015","BWINEMKTG","01/01/2015","A","B.Wine Marketing","B.WineMkg","Business","100.000"
"BUS","DIWMK","01/01/2015","DIPWINMARK","01/01/2015","A","Dip.Wine Marketing","Dip.WineM","Business","100.000"
"BUS","GCBAD","01/01/2015","GCBUSAD","01/01/2015","A","GCert.Business Administration","GC.BusAdm","Business","100.000"
"BUS","GCBAD","01/01/2015","GCBUSADS","01/01/2015","A","GCert.Bus Admin (Offshore)","GC.BA(OS)","Business","100.000"
"BUS","GCBUS","01/01/2015","GCBUSINESS","01/01/2015","A","GCert.Business (OL)","GC.Bus(OL)","Business","100.000"
"BUS","GCCOM","01/01/2015","GCCOMMERCE","01/01/2015","A","GCert.Commerce","GCert.Comm","Business","100.000"
"BUS","GCFE","01/01/2017","GCFAMENT","10/11/2016","A","GCert.Family Enterprise","GC.FE","Business","100.000"
"BUS","GCIB","01/01/2015","GCINTBUS","01/01/2015","A","GC.International Business","GC.IntBus","Business","100.000"
"BUS","GCMGT","01/01/2015","GCMGS","01/01/2015","A","GCert.Management (Offshore)","GC.Mgt(OS)","Business","100.000"
"BUS","GCMGT","01/01/2015","GCMGT","01/01/2015","A","GCert.Management","GC.Mgt","Business","100.000"
"BUS","GCMGT","01/01/2015","GCMGTRD","01/01/2015","A","GCert.Management RD","GC.Mgt RD","Business","100.000"
"BUS","GCSMS","01/01/2015","GCSMSF","02/01/2015","A","GCert. Self Man.Super.Fund","GC.SMSF","Business","100.000"
"BUS","GCWIB","01/01/2015","GCWINEBUS","01/01/2015","A","GCert.Wine Business","GC.WineBus","Business","100.000"
"BUS","GDAPF","01/01/2015","GDAPPF","01/01/2015","A","GDip.Applied Finance","GD.AppFin","Business","100.000"
"BUS","GDAPF","01/01/2015","GDAPPFOS","01/01/2015","A","GDip.Applied Finance(Offshore)","GD.AppFiOS","Business","100.000"
"BUS","GDBAD","01/01/2015","GDBUSAD","01/01/2015","A","GDip.Business Administration","GD.BusAdm","Business","100.000"
"BUS","GDBAD","01/01/2015","GDBUSADS","01/01/2015","A","GDip.Bus Admin (Singapore)","GD.BusA(S)","Business","100.000"
"BUS","GDBUS","01/01/2015","GDBUSINESS","01/01/2015","A","GDip.Business (OL)","GD.Bus(OL)","Business","100.000"
"BUS","GDCOM","01/01/2015","GDCOMMERCE","01/01/2015","A","GDip.Commerce","GD.Comm","Business","100.000"
"BUS","GDGWM","01/01/2015","GDGLOBWMGT","01/01/2015","A","GDip.Global Wealth Management","GDWlthMgmt","Business","100.000"
"BUS","GDHRM","01/01/2010","GDHUMRES","01/01/2010","I","GDip.Human Resouce Management","GD.HRM","Business","100.000"
"BUS","GDIB","01/01/2015","GDINTBUS","01/01/2015","A","GD.International Business","GD.IntBus","Business","100.000"
"BUS","GDMGT","01/01/2010","GDMGMT","01/01/2010","I","GDip.Management","GD.Mgmt","Business","100.000"
"BUS","GDPRA","01/01/2015","GDPROFAC","01/01/2015","A","GDip.Prof Accounting","GD.ProAc","Business","100.000"
"BUS","GDPRA","01/01/2015","GDPROFACOS","01/01/2015","A","GDip.Prof Accounting(Offshore)","GD.ProAcOS","Business","100.000"
"BUS","GDWIB","01/01/2015","GDWINEBUS","01/01/2015","A","GDip.Wine Business","GD.WineBus","Business","100.000"
"BUS","GDWM","01/01/2015","GDWMGT","01/01/2015","A","GDip.Wealth Management","GDWMgmt","Business","100.000"
"BUS","HCOM","01/01/2015","HBCOM","01/01/2015","A","B.Commerce - honours","HB.Com","Business","100.000"
"BUS","HFIN","01/01/2015","HBFIN","01/01/2015","A","B.Finance - honours","HB.Finance","Business","100.000"
"BUS","HWMKT","01/01/2015","HBWINEMARK","01/01/2015","A","B.Wine Marketing - honours","HB.WineMkg","Business","100.000"
"BUS","MACC","09/11/2015","MACCTG","09/11/2015","A","M.Accounting","M.Acctg","Business","100.000"
"BUS","MACCG","09/11/2015","MACCNTG","10/11/2015","A","M. Accounting","M. Acc","Business","100.000"
"BUS","MACFI","01/01/2015","MACFIN","15/09/2016","A","M.Accounting & Finance","M.AcctgFin","Business","100.000"
"BUS","MACFI","01/01/2015","MACFINS","01/01/2015","A","M.Acc & Finance (Offshore)","M.AcFi(OS)","Business","100.000"
"BUS","MACMA","01/01/2015","MACCMKTG","01/01/2015","A","M.Accounting & Marketing","M.Acctg&Mk","Business","100.000"
"BUS","MACPM","01/01/2015","MACCPM","01/01/2015","A","M.Accounting & Perf Mgmt","M.Acctg&PM","Business","100.000"
"BUS","MAF","01/01/2015","MAPFIN","01/01/2015","A","M. Applied Finance","M.Appl Fin","Business","100.000"
"BUS","MAF","01/01/2015","MAPFINOS","01/01/2015","A","M. Applied Finance (Offshore)","M.ApFinOS","Business","100.000"
"BUS","MAPFN","01/01/2015","MAPPFI","01/01/2015","A","M.Applied Finance","M.AppFin","Business","100.000"
"BUS","MAPFN","01/01/2015","MAPPFIN","01/01/2015","A","M.Applied Finance (Offshore)","M.AppFinOS","Business","100.000"
"BUS","MBA","01/01/2010","MBA","01/01/2010","I","M.Business Administration","MBA","Business","100.000"
"BUS","MBA","01/01/2010","MBAS","01/01/2010","I","M.Bus Admin (Offshore)","MBA (OS)","Business","100.000"
"BUS","MBA12","09/11/2015","MBA12","01/01/2015","A","M.Business Admin (12)","MBA (12)","Business","100.000"
"BUS","MBA12","09/11/2015","MBA12S","01/01/2015","A","M.Bus Admin (12) (Offshore)","MBA (12)OS","Business","100.000"
"BUS","MBAA","01/01/2015","MBAA","01/01/2015","A","M.Business Admin (Advanced)","MBA(Adv)","Business","100.000"
"BUS","MBAA","01/01/2015","MBAAS","01/01/2015","A","M.Bus Admin (Adv) - Offshore","MBA(Adv)OS","Business","100.000"
"BUS","MBAIM","01/01/2010","MBAIM","01/01/2010","I","M.Bus Admin (Infocom Managemt)","MBA(InfoM)","Business","100.000"
"BUS","MBUS","01/01/2015","MBUSINESS","01/01/2015","A","M.Business (OL)","M.Bus(OL)","Business","100.000"
"BUS","MBUS","01/01/2015","MBUSINTBUS","01/01/2015","A","M.Business(IntBus) OL","M.B(IB) OL","Business","100.000"
"BUS","MBUS","01/01/2015","MBUSMGT","01/01/2015","A","M.Business(Mgmt) OL","MB(Mgmt)OL","Business","100.000"
"BUS","MBUS","01/01/2015","MBUSSTMKTG","01/01/2015","A","M.Business(SMktg) OL","M.B(SM)OL","Business","100.000"
"BUS","MBUSR","01/01/2015","MBUSRSCH","01/01/2015","A","M.Business Research","M.Bus Rsch","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMAC","01/01/2015","A","M.Commerce (Accounting) - cw","M.CA - cwk","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMACS","01/01/2015","A","M.Commerce (Acc) (Offshore)","M.CAcc(OS)","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMAF","01/01/2015","A","M.Commerce (App Fin) - cw","M.CAF - cw","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMAFS","01/01/2015","A","M.Commerce (App Fin)(Offshore)","M.CAF(OS)","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMC","01/01/2015","A","M.Commerce - coursework","M.Com-cwk","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMMK","01/01/2016","A","M.Marketing","M.Mrktg","Business","100.000"
"BUS","MCOMC","01/01/2015","MCOMPM","01/01/2015","A","M.Commerce (Perf Mgt) - cw","M.Com (PM)","Business","100.000"
"BUS","MCOMK","01/01/2015","MCOMMARK","02/01/2015","A","M.Commerce (Marketing)","M.Com(Mk)","Business","100.000"
"BUS","MCOMM","01/01/2015","MCOMM","02/01/2015","A","M. Commerce","M. Comm","Business","100.000"
"BUS","MCOMQ","01/01/2015","MCOMQUAL","01/01/2015","A","M.Commerce - qualifying","QM.Com","Business","100.000"
"BUS","MFBE","01/01/2015","MFBEC","15/09/2016","A","M.Finance & Business Economics","M.FinBusEc","Business","100.000"
"BUS","MFIN","09/11/2015","MFINANCE","10/11/2015","A","M.Finance","M.Finance","Business","100.000"
"BUS","MIB","01/01/2015","MINTBUS","01/01/2015","A","M.International Business","M.IntBus","Business","100.000"
"BUS","MIM","03/08/2017","MINTMGMT","03/08/2017","A","M.International Management","M.Int.Mgmt","Business","100.000"
"BUS","MINTB","01/01/2015","MINTBUSI","01/01/2015","A","M. International Business","M.Int Bus","Business","100.000"
"BUS","MMGMT","01/01/2010","MMGMT","01/01/2010","I","M.Management","M.Mgmt","Business","100.000"
"BUS","MMGMT","01/01/2010","MMGTS","01/01/2010","I","M.Management (Singapore)","M.Mgmt (S)","Business","100.000"
"BUS","MPA","01/01/2015","MPROFACC","02/01/2015","A","M. Professional Accounting","M.ProfAcc","Business","100.000"
"BUS","MPA","01/01/2015","MPROFACCOS","01/01/2015","A","M. Professional Accounting","M.ProfAcc","Business","100.000"
"BUS","MPRAC","01/01/2015","MPROFAC","01/01/2015","A","M.Prof Accounting","M.Prof Acc","Business","100.000"
"BUS","MPRAC","01/01/2015","MPROFACOS","01/01/2015","A","M.Prof Accounting (Offshore)","M.ProfAcOS","Business","100.000"
"BUS","MSTRT","01/01/2010","MSTRAT","01/01/2010","I","Master of Strategy","M.Strategy","Business","100.000"
"BUS","MWB","01/01/2015","MWINBUS","01/01/2015","A","M. Wine Business","M.WBus","Business","100.000"
"BUS","MWINB","01/01/2015","MWINEBUS","01/01/2015","A","M.Wine Business","M.Wine Bus","Business","100.000"
"BUS","PCASM","01/01/2015","PCASMSF","03/01/2015","A","PCert.App.Self Man.Super.Fund","PC.ASMSF","Business","100.000"
"BUS","PCSMS","01/01/2015","PCSMSUPER","02/01/2015","A","PC Self-Managed Super Funds","PC SMSF","Business","100.000"
"CLPD","IAP","01/01/2012","IAP","01/01/2012","A","Introductory Academic Program","IAP","Sch Educ","100.000"
"CON","ACASM","20/10/2011","ACABSTMUSN","20/10/2011","A","A.Cert Aborig Studies in Music","ACAbStMus","CASM","100.000"
"CON","ADAMU","10/11/2016","ADABMUS","10/11/2016","A","Adv.Dip Aborig Stud. in Music","AD.AbStMus","CASM","100.000"
"CON","ADASM","20/10/2011","ADABSTMUS","20/10/2011","A","A.Dip Aborig Studies in Music","ADAbStMus","CASM","100.000"
"CON","ADASM","20/10/2011","ADABSTMUSN","20/10/2011","A","A.Dip Aborig Stud in Music-New","ADAbStMusN","CASM","100.000"
"CON","ADMUJ","01/01/2006","ADMUSJAZZ","01/01/2006","A","Ass.Dip Music (Jazz)","AD.Mus(Jz)","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSACC","01/01/2006","I","Adv.Dip.Music (Accompanying)","ADip.MusA","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSCOMP","01/01/2006","I","Adv.Dip.Music (Composition)","ADip.Mus.C","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSCON","01/01/2006","I","Adv.Dip.Music (Conducting)","ADip.MusCo","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSICST","01/01/2006","I","Adv.Dip.Music (Studio Teach.)","ADip.MusST","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSICTEA","01/01/2006","I","Adv.Dip.Music Teaching","ADip.MusTe","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSMUS","01/01/2006","I","Adv.Dip.Music (Music Studies)","ADip.MusMS","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSORCH","01/01/2006","I","Adv.Dip.Music (Orch Studies)","ADip.MusOS","Music","100.000"
"CON","ADMUS","01/01/2006","ADMUSPERF","01/01/2006","I","Adv.Dip.Music (Performance)","ADip.MusP","Music","100.000"
"CON","BMU","01/01/2004","BMUSIC","01/01/2003","I","B.Music","B.Music","Elder SO","100.000"
"CON","BMU","01/01/2004","BMUSST","14/11/2001","I","B.Music Studies","B.Mus Stud","Eld Office","100.000"
"CON","BMUED","01/01/2003","BMUSED","01/01/2003","I","B.Music Education","B.Music Ed","Elder SO","100.000"
"CON","BMUS","19/02/2017","BMUEDCB","01/01/2006","A","B.Mus Ed, Class - Brass","B.MusE C-B","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDCK","01/01/2006","A","B.Mus Ed, Class - Keyboard","B.MusE C-K","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDCP","01/01/2006","A","B.Mus Ed, Class - Percussion","B.MusE C-P","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDCS","01/01/2006","A","B.Mus Ed, Class - Strings","B.MusE C-S","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDCV","01/01/2006","A","B.Mus Ed, Class - Voice","B.MusE C-V","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDCW","01/01/2006","A","B.Mus Ed, Class - Woodwind","B.MusE C-W","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDJ","01/01/2006","A","B.Mus Ed, Jazz","B.MusE Jz","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPB","01/01/2006","A","B.Mus Ed, Prac - Brass","B.MusE P-B","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPC","01/01/2006","A","B.Mus Ed, Prac - Composition","B.MusE P-C","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPJ","01/01/2006","A","B.Mus Ed, Prac - Jazz","B.MusE P-J","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPK","01/01/2006","A","B.Mus Ed, Prac - Keyboard","B.MusE P-K","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPMS","01/01/2006","A","B.Mus Ed, Prac - Music Studies","B.MusE PMS","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPMT","01/01/2006","A","B.Mus Ed, Prac - Music Tech","B.MusE PMT","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPP","01/01/2006","A","B.Mus Ed, Prac - Percussion","B.MusE P-P","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPS","01/01/2006","A","B.Mus Ed, Prac - Strings","B.MusE P-S","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPV","01/01/2006","A","B.Mus Ed, Prac - Voice","B.MusE P-V","Music","100.000"
"CON","BMUS","19/02/2017","BMUEDPW","01/01/2006","A","B.Mus Ed, Prac - Woodwind","B.MusE P-W","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFCB","11/05/2011","A","B.Mus Perf, Class - Brass","B.MusP C-B","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFCK","11/05/2011","A","B.Mus Perf, Class - Keyboard","B.MusP C-K","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFCP","11/05/2011","A","B.Mus Perf, Class - Percussion","B.MusP C-P","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFCS","11/05/2011","A","B.Mus Perf, Class - Strings","B.MusP C-S","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFCV","11/05/2011","A","B.Mus Perf, Class - Voice","B.MusP C-V","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFCW","11/05/2011","A","B.Mus Perf, Class - Woodwind","B.MusP C-W","Music","100.000"
"CON","BMUS","19/02/2017","BMUPFJ","11/05/2011","A","B.Mus Perf, Jazz","B.MusP Jz","Music","100.000"
"CON","BMUS","19/02/2017","BMUS","11/05/2011","A","B. Music","B. Music","Music","100.000"
"CON","BMUS","19/02/2017","BMUSCL","03/09/2015","A","B.Music(Classical Performance)","B.Mus(Cl)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSCOMP","03/09/2015","A","B.Music(Composition)","B.Mus(Com)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSCV","04/09/2015","A","B.Music(Classical Voice)","B.Mus(CV)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSCVS","03/09/2015","I","B.Music(Class. Vocal Studies)","B.Mus(CVS)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSEDUC","03/09/2015","A","B.Music(Music Education)","B.Mus(ME)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSICOL","11/05/2011","A","B.Music(Musicology)","B.Musicol","Music","100.000"
"CON","BMUS","19/02/2017","BMUSJAZZ","03/09/2015","A","B.Music(Jazz Performance)","B.Mus(JP)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSMC","04/09/2015","A","B.Music(Music Composition)","BMus(Comp)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSMEP","04/09/2015","A","B.Music(Mus Educ & Ped)","B.Mus(MEP)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSMPC","04/09/2015","A","B.Music(Mus Perf-Class)","B.Mus(MPC)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSMPJ","04/09/2015","A","B.Music(Mus Perf-Jazz)","B.Mus(MPJ)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSNEW","01/01/2006","A","B.Music (New)","B.Mus(new)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSPERPED","03/09/2015","A","B.Music(Performance/Pedagogy)","B.MusPf/Pd","Music","100.000"
"CON","BMUS","19/02/2017","BMUSPMCT","11/05/2011","A","B.Mus(Pop Music/Creative Tech)","B.MusPMCT","Music","100.000"
"CON","BMUS","19/02/2017","BMUSSONIC","11/05/2011","A","B.Music(Sonic Arts)","B.Mus(SA)","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPB","11/05/2011","A","B.Mus St Integ Studs Brass","B.MuStInSB","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPC","11/05/2011","A","B.MusSt Composition","B.MuStC","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPED","11/05/2011","A","B.Mus St Perf & Pedagogy","BMuStPed","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPJ","01/01/2008","A","B.Mus St Integ Studs Jazz","B.MuStInSJ","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPK","11/05/2011","A","B.Mus St Integ Studs Keyboard","B.MuStInSK","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPMS","11/05/2011","A","B.Mus St Integrated Studies","B.MuStInSt","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPMT","11/05/2011","A","B.Mus St Music Technology","B.MuStMT","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPP","11/05/2011","A","B.Mus St Integ Stud Percussion","B.MuStInSP","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPS","11/05/2011","A","B.Mus St Integ Studs Strings","B.MuStInSS","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPV","11/05/2011","A","B.Mus St Integ Studs Voice","B.MuStInSV","Music","100.000"
"CON","BMUS","19/02/2017","BMUSTPW","11/05/2011","A","B.Mus St Integ Studs Woodwind","B.MuStInSW","Music","100.000"
"CON","BMUSE","11/05/2011","BMUSICEDUC","11/05/2011","A","B.Music Education","B.Music Ed","Music","100.000"
"CON","BMUSV","01/01/2006","BMUSICACC","01/01/2006","I","B.Music (Accompanying)","B.Mus(Acc)","Music","100.000"
"CON","BMUSV","01/01/2006","BMUSICCOMP","01/01/2006","I","B.Music (Composition)","B.Mus(Com)","Music","100.000"
"CON","BMUSV","01/01/2006","BMUSICCOND","01/01/2006","I","B.Music (Conducting)","B.Mus(Con)","Music","100.000"
"CON","BMUSV","01/01/2006","BMUSICOS","01/01/2006","I","B.Music (Orchestral Studies)","B.Mus.(OS)","Music","100.000"
